season,episode,title,rating,votes
1,1,Pilot,7.8,5130
1,2,The Night of the Comet,7.5,3620
1,3,Friday Night Bites,7.9,3258
1,4,Family Ties,7.9,3048
1,5,You're Undead to Me,8.2,3007
1,6,Lost Girls,8.4,3058
1,7,Haunted,8.2,2864
1,8,162 Candles,8.3,2879
1,9,History Repeating,8.1,2748
1,10,The Turning Point,8.3,2759
1,11,Bloodlines,8.2,2766
1,12,Unpleasantville,8.1,2634
1,13,Children of the Damned,8.3,2640
1,14,Fool Me Once,8.6,2705
1,15,A Few Good Men,8,2539
1,16,There Goes the Neighborhood,7.8,2506
1,17,Let the Right One In,8.6,2630
1,18,Under Control,8.1,2526
1,19,Miss Mystic Falls,8.3,2752
1,20,Blood Brothers,8.2,2569
1,21,Isobel,8.4,2627
1,22,Founder's Day,9.2,3791
2,1,The Return,8.9,3187
2,2,Brave New World,8.4,2466
2,3,Bad Moon Rising,8.3,2407
2,4,Memory Lane,8.1,2376
2,5,Kill or Be Killed,8.6,2387
2,6,Plan B,8.6,2383
2,7,Masquerade,9,2885
2,8,Rose,8.8,2718
2,9,Katerina,8.5,2407
2,10,The Sacrifice,8.3,2201
2,11,By the Light of the Moon,8.4,2274
2,12,The Descent,8.4,2422
2,13,Daddy Issues,8.1,2166
2,14,Crying Wolf,8,2195
2,15,The Dinner Party,8.3,2179
2,16,The House Guest,8.5,2177
2,17,Know Thy Enemy,8.3,2186
2,18,The Last Dance,8.7,2324
2,19,Klaus,8.8,2526
2,20,The Last Day,8.7,2306
2,21,The Sun Also Rises,9.1,2770
2,22,As I Lay Dying,8.9,2816
3,1,The Birthday,8.5,2987
3,2,The Hybrid,8.4,2399
3,3,The End of the Affair,8.7,2538
3,4,Disturbing Behavior,8.3,2195
3,5,The Reckoning,9.1,2805
3,6,Smells Like Teen Spirit,8.4,2240
3,7,Ghost World,8.5,2273
3,8,Ordinary People,8.7,2309
3,9,Homecoming,8.9,2579
3,10,The New Deal,8.3,2211
3,11,Our Town,8.2,2081
3,12,The Ties That Bind,8.2,2108
3,13,Bringing Out the Dead,8.6,2240
3,14,Dangerous Liaisons,8.6,2281
3,15,All My Children,8.3,2168
3,16,1912,7.8,2025
3,17,Break on Through,7.9,1965
3,18,The Murder of One,8.4,2089
3,19,Heart of Darkness,8.6,2570
3,20,Do Not Go Gentle,8.4,2135
3,21,Before Sunset,8.6,2109
3,22,The Departed,9.4,4720
4,1,Growing Pains,8.7,3438
4,2,Memorial,8.7,2519
4,3,The Rager,8.3,2148
4,4,The Five,8.3,2138
4,5,The Killer,8.2,1970
4,6,We All Go a Little Mad Sometimes,8.2,2088
4,7,My Brother's Keeper,8.7,2656
4,8,We'll Always Have Bourbon Street,8.3,2084
4,9,"O Come, All Ye Faithful",8.5,2133
4,10,After School Special,8.3,2073
4,11,Catch Me If You Can,7.9,1872
4,12,A View to a Kill,8.5,1955
4,13,Into the Wild,8,1883
4,14,Down the Rabbit Hole,8.5,1962
4,15,Stand by Me,8.7,2146
4,16,Bring It On,7.6,1897
4,17,Because the Night,8,1765
4,18,American Gothic,8.4,1890
4,19,Pictures of You,8.2,1859
4,20,The Originals,8.6,2420
4,21,She's Come Undone,8.3,1813
4,22,The Walking Dead,8.6,2010
4,23,Graduation,9.1,3022
5,1,I Know What You Did Last Summer,8.2,2710
5,2,True Lies,7.8,1862
5,3,Original Sin,8.2,1925
5,4,For Whom the Bell Tolls,8.1,1833
5,5,Monster's Ball,7.8,1729
