season,episode,title,rating,votes
1,1,Smoke Gets in Your Eyes,8.1,6770
1,2,Ladies Room,7.5,5101
1,3,Marriage of Figaro,7.6,4743
1,4,New Amsterdam,7.9,4516
1,5,5G,8.1,4427
1,6,Babylon,7.8,4342
1,7,Red in the Face,8,4150
1,8,The Hobo Code,8.3,4291
1,9,Shoot,8.2,4107
1,10,Long Weekend,8.2,3990
1,11,Indian Summer,8.1,3796
1,12,Nixon vs. Kennedy,9,4672
1,13,The Wheel,9,4865
2,1,For Those Who Think Young,7.6,3532
2,2,Flight 1,7.8,3425
2,3,The Benefactor,7.8,3368
2,4,Three Sundays,8.1,3366
2,5,The New Girl,8.3,3434
2,6,Maidenform,7.9,3265
2,7,The Gold Violin,8.4,3374
2,8,A Night to Remember,8.3,3304
2,9,Six Month Leave,8.5,3377
2,10,The Inheritance,7.9,3157
2,11,The Jet Set,8.3,3484
2,12,The Mountain King,8.5,3372
2,13,Meditations in an Emergency,8.9,3680
3,1,Out of Town,8.2,3241
3,2,Love Among the Ruins,7.7,3022
3,3,My Old Kentucky Home,8,3224
3,4,The Arrangements,8,3019
3,5,The Fog,8,3047
3,6,Guy Walks Into an Advertising Agency,9.1,4101
3,7,Seven Twenty Three,8.4,3120
3,8,Souvenir,7.9,2988
3,9,Wee Small Hours,8.1,2943
3,10,The Color Blue,8.3,3017
3,11,The Gypsy and the Hobo,9.2,4089
3,12,The Grown-Ups,8.9,3480
3,13,Shut the Door. Have a Seat,9.7,6848
4,1,Public Relations,8.5,3282
4,2,Christmas Comes But Once a Year,8.2,2992
4,3,The Good News,8.7,3297
4,4,The Rejected,8.2,2951
4,5,The Chrysanthemum and the Sword,8.6,3092
4,6,Waldorf Stories,8.6,3129
4,7,The Suitcase,9.7,7954
4,8,The Summer Man,8.6,3242
4,9,The Beautiful Girls,8.8,3267
4,10,Hands and Knees,8.7,2991
4,11,Chinese Wall,8.3,2792
4,12,Blowing Smoke,8.8,3044
4,13,Tomorrowland,9,3486
5,1,"A Little Kiss, Part 1",8.5,3330
5,2,"A Little Kiss, Part 2",8.4,3016
5,3,Tea Leaves,7.8,2883
5,4,Mystery Date,8.6,3147
5,5,Signal 30,9,3822
5,6,Far Away Places,9.1,4158
5,7,At the Codfish Ball,8.7,3169
5,8,Lady Lazarus,8.2,2885
5,9,Dark Shadows,8,2727
5,10,Christmas Waltz,8.2,2848
5,11,The Other Woman,9.4,4427
5,12,Commissions and Fees,9.4,4262
5,13,The Phantom,8.6,3152
6,1,"The Doorway, Part 1",7.5,2996
6,2,"The Doorway, Part 2",7.6,2809
6,3,Collaborators,7.8,2743
6,4,To Have and to Hold,8,2704
6,5,The Flood,8.2,2839
6,6,For Immediate Release,8.8,3236
6,7,Man with a Plan,7.9,2706
6,8,The Crash,8.7,3541
6,9,The Better Half,8.3,2780
6,10,A Tale of Two Cities,8.1,2618
6,11,Favors,8.7,2954
6,12,The Quality of Mercy,8.5,2662
6,13,In Care Of,9.1,3417
7,1,Time Zones,7.9,2894
7,2,A Day's Work,8.3,2778
7,3,Field Trip,8.5,2871
7,4,The Monolith,8.5,2741
7,5,The Runaways,8.5,2792
7,6,The Strategy,8.9,3195
7,7,Waterloo,9.5,4541
7,8,Severance,8.1,2871
7,9,New Business,7.8,2726
7,10,The Forecast,8.2,2724
7,11,Time & Life,8.9,2965
7,12,Lost Horizon,9,3202
7,13,The Milk and Honey Route,9.1,3501
7,14,Person to Person,9.3,5774
