season,episode,title,rating,votes
1,1,Izuku Midoriya: Origin,7.6,4632
1,2,What It Takes to Be a Hero,8.2,4446
1,3,Roaring Muscles,7.7,3636
1,4,Start Line,8.3,3973
1,5,What I Can Do for Now,7.8,3405
1,6,"Rage, You Damn Nerd",7.7,3282
1,7,Deku vs. Kacchan,8.6,3970
1,8,Bakugo's Start Line,7.5,3207
1,9,"Yeah, Just Do Your Best, Iida!",7.2,3116
1,10,Encounter with the Unknown,8,3225
1,11,Game Over,8.6,3556
1,12,All Might,9.3,5172
1,13,Upon Each of Their Hearts,8.5,3563
2,0,Hero Notebook,6,1916
2,1,"That's the Idea, Ochaco",7.1,2851
2,2,Roaring Sports Festival,7.5,2758
2,3,In Their Own Quirky Ways,8.2,3102
2,4,"Strategy, Strategy, Strategy",8,2839
2,5,Cavalry Battle Finale,8.5,3275
2,6,The Boy Born with Everything,7.6,2758
2,7,Victory or Defeat,8,2835
2,8,"Battle On, Challengers!",7.6,2684
2,9,Bakugo vs. Uraraka,8.6,3423
2,10,Shoto Todoroki: Origin,9.6,7486
2,11,"Fight On, Iida",8,2739
2,12,Todoroki vs. Bakugo,8.6,3281
2,13,Time to Pick Some Names,7.4,2648
2,14,Bizarre! Gran Torino Appears,7.6,2662
2,15,Midoriya and Shigaraki,7.9,2691
2,16,Hero Killer: Stain vs U.A. Students,9.1,3923
2,17,Climax,9.2,4102
2,18,The Aftermath of Hero Killer: Stain,7.6,2596
2,19,Everyone's Internships,6.6,2608
2,20,Listen Up!! A Tale from the Past,7.9,2644
2,21,Gear Up for Final Exams,7.4,2519
2,22,Yaoyorozu: Rising,8,2668
2,23,Stripping the Varnish,7.5,2521
2,24,Katsuki Bakugo: Origin,8.9,3605
2,25,Encounter,8.1,2775
3,1,Game Start,6.4,2626
3,2,"Wild, Wild Pussycats",7.3,2597
3,3,Kota,7.6,2631
3,4,My Hero,9.5,6635
3,5,"Drive It Home, Iron Fist!!!",8.6,3033
3,6,Roaring Upheaval,8.5,2989
3,7,What a Twist!,8.2,2762
3,8,From Iida to Midoriya,7.8,2589
3,9,All For One,9,3832
3,10,Symbol of Peace,9.5,5098
3,11,One For All,9.8,15502
3,12,"End of the Beginning, Beginning of the End",8.2,2928
3,13,Moving Into Dorms,7.2,2493
3,14,Create Those Ultimate Moves,7.5,2415
3,15,The Test,7.5,2380
3,16,Shiketsu High Lurking,7.6,2386
3,17,Class 1-A,7.7,2385
3,18,RUSH!,8,2460
3,19,Rescue Exercises,7.3,2324
3,20,Special Episode - Save the World with Love!,6.3,2144
3,21,What's the Big Idea?,8.2,2636
3,22,A Talk About Your Quirk,8,2495
3,23,"Deku vs. Kacchan, Part 2",9.4,4830
3,24,A Season for Encounters,7.5,2334
3,25,Unrivaled,8,2588
4,1,The Scoop on U.A. Class 1-A,7,2459
4,2,Overhaul,7.8,2535
4,3,Boy Meets...,7.6,2411
4,4,Fighting Fate,8.3,2806
4,5,"Let's Go, Gutsy Red Riot",8.5,2941
4,6,An Unpleasant Talk,7.5,2395
4,7,Go!!,7.7,2366
4,8,Suneater of the Big Three,8.3,2883
4,9,Red Riot,9,3901
4,10,Temp Squad,7.9,2449
4,11,Lemillion,9.6,6331
4,12,Unforeseen Hope,9.3,4106
4,13,Infinite 100%,9.7,8822
4,14,Bright Future,9.1,3650
4,15,Smoldering Flames,7.3,2255
4,16,Win Those Kids' Hearts,6.5,2321
4,17,Relief for License Trainees,7,2288
4,18,School Festival,6.7,2254
4,19,Prepping for the School Festival Is the Funnest Part,6.8,2224
4,20,Golden Tips Imperial,6.4,2218
4,21,Deku vs. Gentle Criminal,7.3,2330
4,22,School Festival Start!,8.3,2871
4,23,Let It Flow! School Festival!,8.4,3197
4,24,Japanese Hero Billboard Chart,7.5,2338
4,25,His Start,9.7,9631
5,1,All Hands on Deck! Class 1-A,6.5,2701
5,2,Vestiges,8,2670
5,3,Clash! Class A vs. Class B!,7.1,2296
5,4,"Make It Happen, Shinso!",7.6,2319
5,5,Operation New Improv Moves,7.3,2248
5,6,Foresight,6.9,2239
5,7,Match 3,7.1,2188
5,8,Match 3 Conclusion,8.2,2726
5,9,Early Bird!,8.6,2942
5,10,That Which Is Inherited,8.8,3170
5,11,Our Brawl,7.9,2321
5,12,The New Power and All For One,7.4,2196
5,13,Have a Merry Christmas!,6.8,2198
5,14,Off to Endeavor's Agency!,7.5,2137
5,15,One Thing at a Time,7.5,2111
5,16,"Long Time No See, Selkie",5.4,2247
5,17,The Hellish Todoroki Family,7.4,2202
5,18,The Unforgiven,8.3,2559
5,19,More of a Hero Than Anyone,8.6,2761
5,20,My Villain Academia,7.7,2193
5,21,Revival Party,7.9,2375
5,22,Sad Man's Parade,8.4,2714
5,23,Tenko Shimura: Origin,9.5,5185
5,24,Tomura Shigaraki: Origin,9.1,3481
5,25,"The High, Deep Blue Sky",7.5,2125
6,1,A Quiet Beginning,8.1,3007
6,2,"Mirko, the No. 5 Hero",8.6,3200
6,3,One's Justice,9.3,3887
6,4,Inheritance,8.8,3059
6,5,The Thrill of Destruction,9.3,3592
6,6,"Encounter, Part 2",9.1,3278
6,7,Disaster Walker,8.8,2918
6,8,League of Villains vs. U.A. Students,9.3,3417
6,9,Katsuki Bakugo: Rising,9.6,4543
6,10,The Ones Within Us,8.4,2847
6,11,Dabi's Dance,9.5,4485
6,12,Threads of Hope,8.9,2897
6,13,Final Performance,8.4,2631
6,14,Hellish Hell,6.9,2653
6,15,Tartarus,8.2,2568
6,16,"The Hellish Todoroki Family, Part 2",8.1,2538
6,17,The Wrong Way to Put Out a Fire,9,3180
6,18,Izuku Midoriya and Tomura Shigaraki,8.6,2680
6,19,Full Power!!,8.7,2853
6,20,Hired Gun,8.2,2562
6,21,The Lovely Lady Nagant,9.2,3521
6,22,Friend,8.7,2810
6,23,Deku vs. Class A,9.5,4509
6,24,A Young Woman's Declaration,8.8,3100
6,25,No Man Is an Island,8,2453
7,1,In the Nick of Time! A Big-Time Maverick from the West!,8.5,3301
7,2,Specter,9.1,3809
7,3,Villain,8,2932
7,4,The Story of How We All Became Heroes,7.1,2686
7,5,Let You Down,7.9,2700
7,6,Division,8.7,3057
7,7,Inflation,7.8,2709
7,8,Two Flashfires,9.2,4029
7,9,Extras,8.5,2822
7,10,"Wounded Hero, Burning Bright and True!!",9.3,3763
7,11,Light Fades to Rain,9.7,6554
7,12,"Those Who Defend, Those Who Violate",9,3448
7,13,"A Chain of Events, Across the Ages",9.5,4593
7,14,Together with Shoji,8.1,2858
7,15,Butterfly Effect,8.1,2606
7,16,The Chain Thus Far,9,3515
7,17,Hopes,8.7,2807
7,18,It's a Small World,8.8,2924
7,19,I Am Here,9.7,6827
7,20,A Girl's Ego,8.7,4079
7,21,Battle Without a Quirk,9.4,4348
8,1,Toshinori Yagi: Rising/Origin,9.1,13469
8,2,"The End of an Era, and the Beginning",9.6,15297
8,3,The Final Boss!!,9.8,20859
8,4,Quirk: Explosion!!,9.7,16336
8,5,History's Greatest Villain,9.1,13071
8,6,"Wrench It Open, Izuku Midoriya!!",9.3,12818
8,7,From Aizawa,9.6,13783
8,8,Izuku Midoriya: Rising,9.8,30151
8,9,"Epilogue, The Hellish Todoroki Family: Final",9.2,12488
8,10,The Girl Who Loves Smiles,9,9058
8,11,My Hero Academia,9.4,9622
8,12,More,9.3,2608
