season,episode,title,rating,votes
1,1,Uno,8.4,34121
1,2,Mijo,8.9,32274
1,3,Nacho,8.6,28128
1,4,Hero,8.3,26198
1,5,Alpine Shepherd Boy,8,26069
1,6,Five-O,9.4,36619
1,7,Bingo,8.6,24498
1,8,RICO,8.6,23963
1,9,Pimento,9.4,30292
1,10,Marco,8.6,25306
2,1,Switch,8.2,22208
2,2,Cobbler,8.4,21109
2,3,Amarillo,8.2,20523
2,4,Gloves Off,8.9,21810
2,5,Rebecca,8,21770
2,6,Bali Ha'i,8.4,20076
2,7,Inflatable,8.3,19796
2,8,Fifi,8.3,19577
2,9,Nailed,9.3,22848
2,10,Klick,9,21314
3,1,Mabel,8.1,20721
3,2,Witness,9,21124
3,3,Sunk Costs,8.4,19580
3,4,Sabrosito,8.9,20678
3,5,Chicanery,9.7,42320
3,6,Off Brand,8.4,19264
3,7,Expenses,8.2,18952
3,8,Slip,8.5,19056
3,9,Fall,8.8,18726
3,10,Lantern,9.2,23335
4,1,Smoke,8.2,19804
4,2,Breathe,8.8,19155
4,3,Something Beautiful,8.4,18637
4,4,Talk,8.2,18666
4,5,Quite a Ride,8.4,18805
4,6,Piñata,8.5,18549
4,7,Something Stupid,8.3,18472
4,8,Coushatta,8.8,19014
4,9,Wiedersehen,9.1,19692
4,10,Winner,9.6,29515
5,1,Magic Man,8.7,21598
5,2,50% Off,8.7,20776
5,3,The Guy for This,9,21024
5,4,Namaste,8.5,19871
5,5,Dedicado a Max,8.5,20077
5,6,Wexler v. Goodman,9.3,24027
5,7,JMM,9.1,22292
5,8,Bagman,9.7,38928
5,9,Bad Choice Road,9.7,37067
5,10,Something Unforgivable,9.4,28710
6,1,Wine and Roses,8.8,28622
6,2,Carrot and Stick,9.1,28713
6,3,Rock and Hard Place,9.7,48519
6,4,Hit and Run,8.6,25919
6,5,Black and Blue,8.1,25333
6,6,Axe and Grind,8.2,24733
6,7,Plan and Execution,9.9,85938
6,8,Point and Shoot,9.8,56368
6,9,Fun and Games,9.4,35904
6,10,Nippy,8.5,33746
6,11,Breaking Bad,9,35489
6,12,Waterworks,9.4,38321
6,13,Saul Gone,9.8,78840
