season,episode,title,rating,votes
1,1,Pilot,8.4,8481
1,2,Paternity,8,6295
1,3,Occam's Razor,8,5874
1,4,Maternity,8.3,5739
1,5,Damned If You Do,8,5488
1,6,The Socratic Method,8.3,5391
1,7,Fidelity,8,5214
1,8,Poison,7.9,4985
1,9,DNR,8.7,5733
1,10,Histories,8.4,5277
1,11,Detox,8.6,5260
1,12,Sports Medicine,7.8,4628
1,13,Cursed,8,4648
1,14,Control,8.5,4925
1,15,Mob Rules,7.8,4538
1,16,Heavy,8.2,4522
1,17,Role Model,8.4,4679
1,18,Babies & Bathwater,8.8,5120
1,19,Kids,8.2,4505
1,20,Love Hurts,8.1,4533
1,21,Three Stories,9.6,12139
1,22,Honeymoon,8.6,4848
2,1,Acceptance,8.3,4667
2,2,Autopsy,9.1,6733
2,3,Humpty Dumpty,7.8,4265
2,4,TB or Not TB,7.9,4295
2,5,Daddy's Boy,8,4153
2,6,Spin,7.7,4006
2,7,Hunting,8.2,4159
2,8,The Mistake,8.8,4833
2,9,Deception,8.3,4080
2,10,Failure to Communicate,8.4,4166
2,11,Need to Know,8,3967
2,12,Distractions,8.4,4130
2,13,Skin Deep,8.5,4703
2,14,Sex Kills,8.3,4008
2,15,Clueless,8.4,4045
2,16,Safe,8.6,4414
2,17,All In,8.9,5100
2,18,Sleeping Dogs Lie,8,3933
2,19,House vs. God,8.4,4348
2,20,Euphoria: Part 1,9.1,5547
2,21,Euphoria: Part 2,9.3,6171
2,22,Forever,7.9,3874
2,23,Who's Your Daddy?,7.6,3855
2,24,No Reason,9.4,7863
3,1,Meaning,8.8,4884
3,2,Cane and Able,8.3,4028
3,3,Informed Consent,8.5,4156
3,4,Lines in the Sand,8.9,5013
3,5,Fools for Love,8.2,3819
3,6,Que Será Será,8,3885
3,7,Son of Coma Guy,8.8,4880
3,8,Whac-A-Mole,7.9,3723
3,9,Finding Judas,8.4,3818
3,10,Merry Little Christmas,8.6,4012
3,11,Words and Deeds,8.4,3943
3,12,"One Day, One Room",9,7916
3,13,Needle in a Haystack,7.8,3751
3,14,Insensitive,8.6,4120
3,15,Half-Wit,8.9,5066
3,16,Top Secret,7.9,3708
3,17,Fetal Position,8.4,4018
3,18,Airborne,8.9,4800
3,19,Act Your Age,8,3628
3,20,House Training,8.1,3764
3,21,Family,8.2,3608
3,22,Resignation,8.2,3582
3,23,The Jerk,8.2,3685
3,24,Human Error,8.8,4352
4,1,Alone,8.8,4823
4,2,The Right Stuff,8.7,4251
4,3,97 Seconds,8.6,4078
4,4,Guardian Angels,8.3,3717
4,5,Mirror Mirror,8.7,4218
4,6,Whatever It Takes,8.5,3872
4,7,Ugly,8.1,3761
4,8,You Don't Want to Know,8.4,3746
4,9,Games,8.5,3870
4,10,It's a Wonderful Lie,8.2,3605
4,11,Frozen,9.1,5120
4,12,Don't Ever Change,7.8,3617
4,13,No More Mr. Nice Guy,7.9,3489
4,14,Living the Dream,8.1,3565
4,15,House's Head,9.7,15419
4,16,Wilson's Heart,9.7,13979
5,1,Dying Changes Everything,8.2,3901
5,2,Not Cancer,8.1,3514
5,3,Adverse Events,7.9,3391
5,4,Birthmarks,8.9,4426
5,5,Lucky Thirteen,8.4,3698
5,6,Joy,8.4,3626
5,7,The Itch,8.1,3305
5,8,Emancipation,7.9,3259
5,9,Last Resort,8.9,4908
5,10,Let Them Eat Cake,8.1,3273
5,11,Joy to the World,8.2,3578
5,12,Painless,7.9,3259
5,13,Big Baby,7.8,3141
5,14,The Greater Good,7.8,3127
5,15,Unfaithful,8.3,3426
5,16,The Softer Side,8.4,3436
5,17,The Social Contract,8.6,3545
5,18,Here Kitty,8,3325
5,19,Locked In,9.1,5270
5,20,Simple Explanation,9.1,5515
5,21,Saviors,8.2,3332
5,22,House Divided,9,4367
5,23,Under My Skin,9.2,4753
5,24,Both Sides Now,9.6,8666
6,1,Broken,9.6,12759
6,2,Epic Fail,8.4,3794
6,3,The Tyrant,8.9,4302
6,4,Instant Karma,8.3,3309
6,5,Brave Heart,8.3,3242
6,6,Known Unknowns,8.2,3223
6,7,Teamwork,8,3262
6,8,Ignorance Is Bliss,8.2,3212
6,9,Wilson,8.8,4118
6,10,The Down Low,8.8,3894
6,11,Remorse,8.6,3438
6,12,Moving the Chains,7.8,3077
6,13,5 to 9,8.6,4465
6,14,Private Lives,7.9,3197
6,15,Black Hole,7.8,3136
6,16,Lockdown,8.8,4274
6,17,Knight Fall,7.7,3039
6,18,Open and Shut,7.7,2994
6,19,The Choice,7.9,3122
6,20,Baggage,8.8,3911
6,21,Help Me,9.5,7070
7,1,Now What?,8.2,3720
7,2,Selfish,8.5,3355
7,3,Unwritten,8.1,3054
7,4,Massage Therapy,7.7,2881
7,5,Unplanned Parenthood,8.1,3044
7,6,Office Politics,7.9,2909
7,7,A Pox on Our House,8.6,3456
7,8,Small Sacrifices,7.6,2869
7,9,Larger Than Life,8.2,3011
7,10,Carrot or Stick,7.8,2859
7,11,Family Practice,8.5,3265
7,12,You Must Remember This,7.7,2810
7,13,Two Stories,8.8,4316
