season,episode,title,rating,votes
1,1,The Target,7.8,10579
1,2,The Detail,8.1,8518
1,3,The Buys,8.1,7962
1,4,Old Cases,8.2,7678
1,5,The Pager,8.2,7349
1,6,The Wire,8.5,7517
1,7,One Arrest,8.4,7061
1,8,Lessons,8.5,7056
1,9,Game Day,8.7,7321
1,10,The Cost,9.2,8432
1,11,The Hunt,8.8,7256
1,12,Cleaning Up,9.1,7917
1,13,Sentencing,9,7696
2,1,Ebb Tide,7.7,6667
2,2,Collateral Damage,8,6169
2,3,Hot Shots,8,5987
2,4,Hard Cases,8,5890
2,5,Undertow,8.1,5774
2,6,All Prologue,8.8,6604
2,7,Backwash,8.2,5692
2,8,Duck and Cover,8.3,5751
2,9,Stray Rounds,8.5,5798
2,10,Storm Warnings,9,6539
2,11,Bad Dreams,9.2,7150
2,12,Port in a Storm,9,6635
3,1,Time After Time,7.9,5723
3,2,All Due Respect,8.3,5500
3,3,Dead Soldiers,8.3,5467
3,4,Amsterdam,8.3,5432
3,5,Straight and True,8.5,5415
3,6,Homecoming,8.6,5466
3,7,Back Burners,8.5,5305
3,8,Moral Midgetry,8.9,5999
3,9,Slapstick,8.7,5495
3,10,Reformation,8.7,5465
3,11,Middle Ground,9.6,9904
3,12,Mission Accomplished,9.3,6843
4,1,Boys of Summer,8.3,5494
4,2,Soft Eyes,8.4,5197
4,3,Home Rooms,8.6,5257
4,4,Refugees,8.3,5081
4,5,Alliances,8.5,5069
4,6,Margin of Error,8.7,5303
4,7,Unto Others,8.4,4998
4,8,Corner Boys,8.5,5070
4,9,Know Your Place,8.5,5002
4,10,Misgivings,8.8,5380
4,11,A New Day,8.9,5513
4,12,That's Got His Own,9.3,6478
4,13,Final Grades,9.6,8505
5,1,More with Less,8,5021
5,2,Unconfirmed Reports,8.1,4818
5,3,Not for Attribution,8.5,4923
5,4,Transitions,8.8,5143
5,5,React Quotes,8.6,4883
5,6,The Dickensian Aspect,8.3,4732
5,7,Took,8.4,4824
5,8,Clarifications,8.9,5641
5,9,Late Editions,9.4,6254
5,10,-30-,9.6,9061
