season,episode,title,rating,votes
1,1,Wolferton Splash,8.2,7813
1,2,Hyde Park Corner,8.9,7848
1,3,Windsor,8.1,6171
1,4,Act of God,8.6,6358
1,5,Smoke and Mirrors,8.5,5960
1,6,Gelignite,8,5479
1,7,Scientia Potentia Est,8.7,5855
1,8,Pride & Joy,8.3,5397
1,9,Assassins,9,6677
1,10,Gloriana,8.5,5363
2,1,Misadventure,8.1,5007
2,2,A Company of Men,8.1,4845
2,3,Lisbon,8.3,4765
2,4,Beryl,8.5,5437
2,5,Marionettes,8.9,5461
2,6,Vergangenheit,9.1,5921
2,7,Matrimonium,8.1,4741
2,8,Dear Mrs. Kennedy,9.1,6246
2,9,Paterfamilias,8.7,5581
2,10,Mystery Man,8.3,4667
3,1,Olding,7.9,5529
3,2,Margaretology,8.4,5258
3,3,Aberfan,9.3,7911
3,4,Bubbikins,8.6,5505
3,5,Coup,8,4766
3,6,Tywysog Cymru,9.1,6583
3,7,Moondust,8.1,5431
3,8,Dangling Man,8.1,4458
3,9,Imbroglio,8,4124
3,10,Cri de Coeur,8.2,4330
4,1,Gold Stick,8.4,4900
4,2,The Balmoral Test,8.6,4854
4,3,Fairytale,8.7,4787
4,4,Favourites,8.2,4383
4,5,Fagan,8.5,4725
4,6,Terra Nullius,8.8,4759
4,7,The Hereditary Principle,8.2,4292
4,8,48:1,8.5,4183
4,9,Avalanche,8.2,3917
4,10,War,8.7,4293
5,1,Queen Victoria Syndrome,7.4,4175
5,2,The System,7.6,3595
5,3,Mou Mou,8.4,4540
5,4,Annus Horribilis,7.9,3536
5,5,The Way Ahead,7.6,3299
5,6,Ipatiev House,7.9,3449
5,7,No Woman's Land,7.5,3065
5,8,Gunpowder,8.2,3226
5,9,Couple 31,7.8,3024
5,10,Decommissioned,7.3,3036
6,1,Persona Non Grata,7.8,3122
6,2,Two Photographs,7.8,2920
6,3,Dis-Moi Oui,8.1,3275
6,4,Aftermath,8.2,3496
6,5,Willsmania,7.6,2778
6,6,Ruritania,7.4,2613
6,7,Alma Mater,7.4,2573
6,8,Ritz,8.6,3472
6,9,Hope Street,8,2445
6,10,"Sleep, Dearie Sleep",9,4081
