season,episode,title,rating,votes
1,1,Pilot,6.9,4690
1,2,Canvassing,7,4002
1,3,The Reporter,7.1,3749
1,4,Boys' Club,7.2,3634
1,5,The Banquet,7.1,3510
1,6,Rock Show,7.6,3541
2,1,Pawnee Zoo,7.8,3677
2,2,The Stakeout,8,3503
2,3,Beauty Pageant,7.6,3368
2,4,Practice Date,8.2,3442
2,5,Sister City,7.6,3632
2,6,Kaboom,7.5,3179
2,7,Greg Pikitis,8.2,3459
2,8,Ron and Tammy,8.3,3472
2,9,The Camel,7.7,3140
2,10,Hunting Trip,8.6,3752
2,11,Tom's Divorce,7.7,3057
2,12,Christmas Scandal,7.9,3095
2,13,The Set Up,7.9,3102
2,14,Leslie's House,7.8,3016
2,15,Sweetums,7.7,2969
2,16,Galentine's Day,7.5,2981
2,17,Woman of the Year,7.9,2961
2,18,The Possum,7.8,2959
2,19,Park Safety,8,3056
2,20,Summer Catalog,7.7,2899
2,21,94 Meetings,8.4,3148
2,22,Telethon,8.2,3025
2,23,The Master Plan,8.4,3098
2,24,Freddy Spaghetti,8.5,3139
3,1,Go Big or Go Home,8.1,3002
3,2,Flu Season,8.9,3797
3,3,Time Capsule,8,2953
3,4,Ron & Tammy 2,8.5,3210
3,5,Media Blitz,7.9,2900
3,6,Indianapolis,8,2879
3,7,Harvest Festival,8.7,3283
3,8,Camping,7.9,2886
3,9,Andy and April's Fancy Party,8.9,3661
3,10,Soulmates,8.4,3034
3,11,Jerry's Painting,8.6,3057
3,12,Eagleton,8.1,2897
3,13,The Fight,8.8,3672
3,14,Road Trip,8.4,3067
3,15,The Bubble,8.1,2788
3,16,Li'l Sebastian,8.8,3288
4,1,I'm Leslie Knope,8,2808
4,2,Ron and Tammys,8.6,3068
4,3,Born and Raised,8,2739
4,4,Pawnee Rangers,8.2,2996
4,5,Meet 'N' Greet,7.7,2688
4,6,End of the World,8.4,3050
4,7,The Treaty,7.8,2738
4,8,Smallest Park,7.9,2699
4,9,The Trial of Leslie Knope,8.4,2809
4,10,Citizen Knope,8.4,2740
4,11,The Comeback Kid,8.5,3077
4,12,Campaign Ad,8.3,2676
4,13,Bowling for Votes,8.5,2793
4,14,Operation Ann,8.1,2631
4,15,Dave Returns,7.8,2553
4,16,Sweet Sixteen,7.6,2517
4,17,Campaign Shake-Up,7.9,2503
4,18,Lucky,7.8,2517
4,19,Live Ammo,7.8,2486
4,20,The Debate,8.7,2906
4,21,Bus Tour,8.2,2581
4,22,"Win, Lose or Draw",9,3113
5,1,Ms. Knope Goes to Washington,7.8,2573
5,2,Soda Tax,7.8,2528
5,3,How a Bill Becomes a Law,7.9,2502
5,4,Sex Education,8,2538
5,5,Halloween Surprise,8.6,2810
5,6,Ben's Parents,7.7,2466
5,7,Leslie vs. April,7.7,2441
5,8,Pawnee Commons,7.7,2412
5,9,Ron and Diane,8.9,3104
5,10,Two Parties,8.8,3020
5,11,Women in Garbage,8,2474
5,12,Ann's Decision,7.6,2391
5,13,Emergency Response,8.5,2562
5,14,Leslie and Ben,9.2,3436
5,15,Correspondents' Lunch,7.7,2303
5,16,Bailout,8,2385
5,17,Partridge,7.5,2281
5,18,Animal Control,8.2,2379
5,19,Article Two,7.9,2312
5,20,Jerry's Retirement,8,2319
5,21,Swing Vote,7.5,2231
5,22,Are You Better Off?,8.2,2363
6,1,London: Part 1,8.5,2665
6,2,London: Part 2,8.6,2495
6,3,The Pawnee-Eagleton Tip Off Classic,7.6,2309
6,4,Doppelgängers,7.9,2401
6,5,Gin It Up!,7.7,2249
6,6,Filibuster,8,2317
6,7,Recall Vote,7.5,2214
6,8,Fluoride,7.6,2261
6,9,The Cones of Dunshire,8.1,2338
6,10,Second Chunce,7.5,2208
6,11,New Beginnings,7.6,2179
6,12,Farmers Market,7.6,2225
6,13,Ann and Chris,8.8,2878
6,14,Anniversaries,7.9,2219
6,15,The Wall,7.6,2128
6,16,New Slogan,7.4,2120
6,17,Galentine's Day,7.5,2118
6,18,Prom,7.6,2127
6,19,Flu Season 2,8.3,2351
6,20,"One in 8,000",8.1,2158
6,21,Moving Up: Part 1,8.8,2699
6,22,Moving Up: Part 2,9.2,3540
7,1,2017,7.5,2529
7,2,Ron & Jammy,8.1,2441
7,3,William Henry Harrison,7.3,2263
7,4,Leslie and Ron,9.5,4991
7,5,Gryzzlbox,8.1,2241
7,6,Save JJ's,7.9,2196
7,7,Donna and Joe,8.3,2288
7,8,Ms. Ludgate-Dwyer Goes to Washington,8,2249
7,9,Pie-Mary,8.2,2339
7,10,The Johnny Karate Super Awesome Musical Explosion Show,8.3,3109
7,11,Two Funerals,8.4,2380
7,12,One Last Ride,9.5,5829
