season,episode,title,rating,votes
1,1,Pilot,6.9,4519
1,2,Canvassing,7,3868
1,3,The Reporter,7.1,3622
1,4,Boys' Club,7.2,3520
1,5,The Banquet,7.1,3398
1,6,Rock Show,7.6,3430
2,1,Pawnee Zoo,7.8,3557
2,2,The Stakeout,8,3388
2,3,Beauty Pageant,7.6,3256
2,4,Practice Date,8.2,3329
2,5,Sister City,7.6,3507
2,6,Kaboom,7.6,3077
2,7,Greg Pikitis,8.2,3343
2,8,Ron and Tammy,8.3,3350
2,9,The Camel,7.7,3033
2,10,Hunting Trip,8.6,3633
2,11,Tom's Divorce,7.7,2962
2,12,Christmas Scandal,7.9,2998
2,13,The Set Up,7.9,3006
2,14,Leslie's House,7.8,2921
2,15,Sweetums,7.8,2876
2,16,Galentine's Day,7.5,2883
2,17,Woman of the Year,7.9,2860
2,18,The Possum,7.9,2869
2,19,Park Safety,8,2963
2,20,Summer Catalog,7.8,2807
2,21,94 Meetings,8.4,3046
2,22,Telethon,8.2,2932
2,23,The Master Plan,8.4,3001
2,24,Freddy Spaghetti,8.5,3035
3,1,Go Big or Go Home,8.1,2908
3,2,Flu Season,8.9,3673
3,3,Time Capsule,8,2865
3,4,Ron & Tammy 2,8.5,3107
3,5,Media Blitz,7.9,2805
3,6,Indianapolis,8,2788
3,7,Harvest Festival,8.7,3178
3,8,Camping,7.9,2798
3,9,Andy and April's Fancy Party,8.9,3550
3,10,Soulmates,8.4,2940
3,11,Jerry's Painting,8.6,2961
3,12,Eagleton,8.1,2807
3,13,The Fight,8.8,3558
3,14,Road Trip,8.4,2972
3,15,The Bubble,8.1,2700
3,16,Li'l Sebastian,8.8,3186
4,1,I'm Leslie Knope,8,2720
4,2,Ron and Tammys,8.6,2975
4,3,Born and Raised,8,2658
4,4,Pawnee Rangers,8.2,2903
4,5,Meet 'N' Greet,7.7,2604
4,6,End of the World,8.5,2962
4,7,The Treaty,7.8,2653
4,8,Smallest Park,7.9,2618
4,9,The Trial of Leslie Knope,8.4,2727
4,10,Citizen Knope,8.4,2656
4,11,The Comeback Kid,8.5,2986
4,12,Campaign Ad,8.3,2595
4,13,Bowling for Votes,8.5,2711
4,14,Operation Ann,8.1,2550
4,15,Dave Returns,7.8,2473
4,16,Sweet Sixteen,7.6,2437
4,17,Campaign Shake-Up,7.9,2427
4,18,Lucky,7.8,2435
4,19,Live Ammo,7.9,2405
4,20,The Debate,8.7,2831
4,21,Bus Tour,8.2,2498
4,22,"Win, Lose or Draw",9,3006
5,1,Ms. Knope Goes to Washington,7.8,2492
5,2,Soda Tax,7.8,2451
5,3,How a Bill Becomes a Law,7.9,2426
5,4,Sex Education,8,2460
5,5,Halloween Surprise,8.6,2724
5,6,Ben's Parents,7.7,2389
5,7,Leslie vs. April,7.7,2369
5,8,Pawnee Commons,7.7,2340
5,9,Ron and Diane,8.9,3031
5,10,Two Parties,8.8,2927
5,11,Women in Garbage,8,2397
5,12,Ann's Decision,7.6,2317
5,13,Emergency Response,8.5,2478
5,14,Leslie and Ben,9.2,3352
5,15,Correspondents' Lunch,7.8,2232
5,16,Bailout,8,2316
5,17,Partridge,7.5,2212
5,18,Animal Control,8.2,2307
5,19,Article Two,7.9,2242
5,20,Jerry's Retirement,8,2246
5,21,Swing Vote,7.5,2162
5,22,Are You Better Off?,8.2,2292
6,1,London: Part 1,8.5,2584
6,2,London: Part 2,8.6,2431
6,3,The Pawnee-Eagleton Tip Off Classic,7.6,2235
6,4,Doppelgängers,7.9,2325
6,5,Gin It Up!,7.7,2179
6,6,Filibuster,8,2240
6,7,Recall Vote,7.5,2143
6,8,Fluoride,7.6,2187
6,9,The Cones of Dunshire,8.1,2263
6,10,Second Chunce,7.5,2116
6,11,New Beginnings,7.6,2082
6,12,Farmers Market,7.6,2129
6,13,Ann and Chris,8.8,2769
6,14,Anniversaries,7.8,2128
6,15,The Wall,7.6,2039
6,16,New Slogan,7.4,2028
6,17,Galentine's Day,7.5,2027
6,18,Prom,7.6,2036
6,19,Flu Season 2,8.3,2249
6,20,"One in 8,000",8.1,2064
6,21,Moving Up: Part 1,8.8,2597
6,22,Moving Up: Part 2,9.2,3417
7,1,2017,7.5,2434
7,2,Ron & Jammy,8.1,2348
7,3,William Henry Harrison,7.2,2176
7,4,Leslie and Ron,9.5,4840
7,5,Gryzzlbox,8.1,2159
7,6,Save JJ's,7.9,2113
7,7,Donna and Joe,8.3,2204
7,8,Ms. Ludgate-Dwyer Goes to Washington,8,2162
7,9,Pie-Mary,8.2,2256
7,10,The Johnny Karate Super Awesome Musical Explosion Show,8.3,3014
7,11,Two Funerals,8.4,2300
7,12,One Last Ride,9.5,5703
