season,episode,title,rating,votes
1,1,Pilot,8.8,8628
1,2,Errors and Omissions,8.2,5458
1,3,Inside Track,8,4957
1,4,Dirty Little Secrets,8,4702
1,5,Bail Out,8,4548
1,6,Tricks of the Trade,8,4449
1,7,Play the Man,8.4,4633
1,8,Identity Crisis,8,4303
1,9,Undefeated,8.3,4192
1,10,The Shelf Life,8.3,4113
1,11,Rules of the Game,8.4,4091
1,12,Dog Fight,8.8,4598
2,1,She Knows,8.9,4771
2,2,The Choice,8.2,3890
2,3,Meet the New Boss,8.1,3759
2,4,Discovery,8.4,3765
2,5,Break Point,8.7,4031
2,6,All In,8.3,3741
2,7,Sucker Punch,9,4463
2,8,Rewind,8.5,3969
2,9,Asterisk,8.7,3813
2,10,High Noon,9.1,5019
2,11,Blind-Sided,8,3716
2,12,Blood in the Water,8.4,3575
2,13,Zane vs. Zane,8.1,3493
2,14,He's Back,8.4,3447
2,15,Normandy,8.3,3447
2,16,War,8.6,4065
3,1,The Arrangement,8.3,3947
3,2,I Want You to Want Me,8.3,3421
3,3,Unfinished Business,8.2,3312
3,4,Conflict of Interest,8.2,3239
3,5,Shadow of a Doubt,7.9,3164
3,6,The Other Time,8.5,3387
3,7,She's Mine,8.5,3499
3,8,Endgame,8.5,3204
3,9,Bad Faith,8.2,3114
3,10,Stay,8.3,3249
3,11,Buried Secrets,8.2,3075
3,12,Yesterday's Gone,8.9,3615
3,13,Moot Point,8.2,2918
3,14,Heartburn,8.8,3233
3,15,Know When to Fold 'Em,8.6,3077
3,16,No Way Out,9.2,4596
4,1,One-Two-Three Go...,8.3,3512
4,2,"Breakfast, Lunch and Dinner",8.1,2988
4,3,Two in the Knees,8.2,2960
4,4,Leveraged,8,2877
4,5,Pound of Flesh,8.2,2857
4,6,Litt the Hell Up,8.7,3161
4,7,We're Done,8.7,3256
4,8,Exposure,8.8,3124
4,9,Gone,9.2,3672
4,10,This Is Rome,9.4,5091
4,11,Enough Is Enough,8.8,3334
4,12,Respect,8.2,2781
4,13,Fork in the Road,8.7,3113
4,14,Derailed,8.4,2894
4,15,Intent,9.1,3678
4,16,Not Just a Pretty Face,9,3400
5,1,Denial,8.7,3812
5,2,Compensation,8.4,3113
5,3,No Refills,8.7,3081
5,4,No Puedo Hacerlo,8.8,3306
5,5,Toe to Toe,8.4,2859
5,6,Privilege,8.5,2856
5,7,Hitting Home,9.2,3902
5,8,Mea Culpa,8.9,3230
5,9,Uninvited Guests,8.7,3118
5,10,Faith,9.7,11741
5,11,Blowback,9.2,4156
5,12,Live to Fight...,8.9,3113
5,13,God's Green Earth,8.7,2966
5,14,Self Defense,9.2,3703
5,15,Tick Tock,9.5,5145
5,16,25th Hour,9.3,4974
6,1,To Trouble,8.1,3340
6,2,Accounts Payable,8,2677
6,3,Back on the Map,8.2,2539
6,4,Turn,8.1,2496
6,5,Trust,8,2337
6,6,Spain,7.8,2356
6,7,Shake the Trees,7.9,2347
6,8,Borrowed Time,8.4,2495
6,9,The Hand That Feeds You,9,3374
6,10,P.S.L.,9.4,5170
6,11,She's Gone,8.1,2582
6,12,The Painting,8.6,2554
6,13,"Teeth, Nose, Teeth",8.2,2275
6,14,Admission of Guilt,8.1,2136
6,15,Quid Pro Quo,8.1,2154
6,16,Character and Fitness,9.5,6075
7,1,Skin in the Game,8.4,3007
7,2,The Statue,8.1,2220
7,3,Mudmare,7.7,2085
7,4,Divide and Conquer,7.8,2002
7,5,Brooklyn Housing,7.7,1922
7,6,Home to Roost,8.1,1998
7,7,Full Disclosure,8.2,2020
7,8,100,8.5,2105
7,9,Shame,7.8,1892
7,10,Donna,8.8,2722
7,11,Hard Truths,8,2018
7,12,Bad Man,7.6,1843
7,13,Inevitable,8.4,2137
7,14,Pulling the Goalie,8.2,1885
7,15,Tiny Violin,8.2,1817
7,16,Good-Bye,7.8,2444
8,1,Right-Hand Man,7.2,2111
8,2,Pecking Order,7.2,1784
8,3,"Promises, Promises",7.5,1734
8,4,Revenue Per Square Foot,7.5,1735
8,5,Good Mudding,7.5,1697
8,6,"Cats, Ballet, Harvey Specter",7.9,1774
8,7,Sour Grapes,7.5,1633
8,8,Coral Gables,7.2,1580
8,9,Motion to Delay,7.4,1545
8,10,Managing Partner,8.6,2112
8,11,Rocky 8,7.6,1550
8,12,Whale Hunt,7.5,1490
8,13,The Greater Good,7.6,1449
8,14,Peas in a Pod,8,1507
8,15,Stalking Horse,7.9,1467
8,16,Harvey,8.7,2201
9,1,Everything's Changed,7.9,1806
9,2,Special Master,7.6,1561
9,3,Windmills,7.5,1519
9,4,Cairo,7.7,1519
9,5,If the Shoe Fits,8.3,1746
9,6,Whatever It Takes,7.6,1511
9,7,Scenic Route,7.5,1710
9,8,Prisoner's Dilemma,8.6,1919
9,9,Thunder Away,9.1,2310
9,10,One Last Con,9.4,4804
