season,episode,title,rating,votes
1,1,Pilot,7.3,13044
1,2,Diversity Day,8.1,12744
1,3,Health Care,7.6,10627
1,4,The Alliance,7.8,10230
1,5,Basketball,8.2,11328
1,6,Hot Girl,7.5,10105
2,1,The Dundies,8.6,11324
2,2,Sexual Harassment,8.1,9779
2,3,Office Olympics,8.2,9629
2,4,The Fire,8.1,9426
2,5,Halloween,7.9,8969
2,6,The Fight,7.9,8954
2,7,The Client,8.5,9458
2,8,Performance Review,8,8487
2,9,E-Mail Surveillance,8.2,8660
2,10,Christmas Party,8.7,9505
2,11,Booze Cruise,8.5,9270
2,12,The Injury,9,10806
2,13,The Secret,8.1,8253
2,14,The Carpet,7.6,8138
2,15,Boys and Girls,8,8130
2,16,Valentine's Day,8.1,8120
2,17,Dwight's Speech,8.3,8505
2,18,Take Your Daughter to Work Day,8.2,8371
2,19,Michael's Birthday,8,8072
2,20,Drug Testing,8.2,8146
2,21,Conflict Resolution,8.6,8359
2,22,Casino Night,9.3,11858
3,1,Gay Witch Hunt,8.9,10693
3,2,The Convention,8,7884
3,3,The Coup,8.4,8191
3,4,Grief Counseling,7.8,7841
3,5,Initiation,7.9,7627
3,6,Diwali,7.7,7937
3,7,Branch Closing,8.5,7933
3,8,The Merger,8.6,8173
3,9,The Convict,8.2,8188
3,10,A Benihana Christmas,8.6,8542
3,11,Back from Vacation,8.5,7790
3,12,Traveling Salesmen,8.5,7813
3,13,The Return,8.7,8149
3,14,Ben Franklin,7.8,7571
3,15,Phyllis' Wedding,8,7674
3,16,Business School,8.8,8738
3,17,Cocktails,8.3,7536
3,18,The Negotiation,8.9,8529
3,19,Safety Training,8.6,7920
3,20,Product Recall,8.5,7755
3,21,Women's Appreciation,8.6,7960
3,22,Beach Games,9,9080
3,23,The Job,9.2,9571
4,1,Fun Run,8.7,8769
4,2,Dunder Mifflin Infinity,8.1,7391
4,3,Launch Party,8.2,7271
4,4,Money,8.5,7660
4,5,Local Ad,8.6,7747
4,6,Branch Wars,8.3,7387
4,7,Survivor Man,8,7130
