season,episode,title,rating,votes
1,1,It's About Time,9,30793
1,2,Here Goes Nothing,8.4,22314
1,3,Who You Calling Ugly?,8.1,20982
1,4,"Neil Armstrong, Eat Your Heart Out",7.7,20685
1,5,That Actually Hurt,9.1,23770
1,6,You Look Kinda Dead,7.6,20957
1,7,We Need to Talk,9.6,32071
1,8,Where I Really Come From,9.8,40676
2,1,A Lesson for Your Next Life,8.1,17921
2,2,In About Six Hours I Lose My Virginity to a Fish,7.2,16681
2,3,"This Missive, This Machination!",8.1,16895
2,4,It's Been a While,9.2,22206
2,5,This Must Come as a Shock,8.7,16464
2,6,It's Not That Simple,7.8,15406
2,7,I'm Not Going Anywhere,8.7,17307
2,8,I Thought You Were Stronger,9.1,21807
3,1,You're Not Laughing Now,8,18862
3,2,A Deal with the Devil,9.1,22258
3,3,"You Want a Real Costume, Right?",8.4,18712
3,4,You Were My Hero,9.1,22758
3,5,This Was Supposed to Be Easy,7.4,19233
3,6,All I Can Say Is I'm Sorry,8.7,23019
3,7,What Have I Done?,9.7,48313
3,8,I Thought You'd Never Shut Up,9.9,99134
4,1,Making the World a Better Place,8.2,21819
4,2,I'll Give You the Grand Tour,9.3,26684
4,3,I Gotta Get Some Air,8,20749
4,4,Hurm,6.5,28540
4,5,Give Us a Moment,9.7,45982
4,6,You Look Horrible,9.1,27316
4,7,Don't Do Anything Rash,9.9,50952
4,8,Don't Leave Me Hanging Here,8.9,26896
