season,episode,title,rating,votes,episode_year
1,1,The Red Serpent,7.6,5895,2010
1,2,Sacramentum Gladiatorum,7.9,4513,2010
1,3,Legends,8,4225,2010
1,4,The Thing in the Pit,8.3,4199,2010
1,5,Shadow Games,8.9,4692,2010
1,6,Delicate Things,8.5,4110,2010
1,7,Great and Unfortunate Things,8.2,3817,2010
1,8,Mark of the Brotherhood,8.2,3807,2010
1,9,Whore,8.7,4157,2010
1,10,Party Favors,9,4447,2010
1,11,Old Wounds,8.6,3929,2010
1,12,Revelations,9,4191,2010
1,13,Kill Them All,9.6,8026,2010
2,1,Fugitivus,8,4019,2012
2,2,A Place in This World,8,3194,2012
2,3,The Greater Good,8.2,3156,2012
2,4,Empty Hands,8,3040,2012
2,5,Libertus,9.2,4413,2012
2,6,Chosen Path,8,2974,2012
2,7,Sacramentum,8.5,3156,2012
2,8,Balance,8.3,2960,2012
2,9,Monsters,8.8,3366,2012
2,10,Wrath of the Gods,9.3,5006,2012
3,1,Enemies of Rome,8.5,3833,2013
3,2,Wolves at the Gate,8.4,3127,2013
3,3,Men of Honor,8.2,2990,2013
3,4,Decimation,8.3,3008,2013
3,5,Blood Brothers,8.8,3234,2013
3,6,Spoils of War,8.6,3047,2013
3,7,Mors Indecepta,8.4,2943,2013
3,8,Separate Paths,8.9,3600,2013
3,9,The Dead and the Dying,9.1,3739,2013
3,10,Victory,9.7,9087,2013
