season,episode,title,rating,votes,episode_year
1,1,Magic Xylophone,7.6,1175,2018
1,2,Hospital,7.8,978,2018
1,3,Keepy Uppy,8.2,961,2018
1,4,Daddy Robot,7.9,872,2018
1,5,Shadowlands,8.3,935,2018
1,6,The Weekend,8.1,833,2018
1,7,BBQ,8.2,848,2018
1,8,Fruitbat,8,839,2018
1,9,Horsey Ride,7.4,736,2018
1,10,Hotel,7.6,719,2018
1,11,Bike,9.1,1039,2018
1,12,Bob Bilby,8.2,740,2018
1,13,Spy Game,7.4,670,2018
1,14,Takeaway,8.8,931,2018
1,15,Butterflies,7.9,682,2018
1,16,Yoga Ball,8.2,702,2018
1,17,Calypso,7.8,703,2018
1,18,The Doctor,7.9,631,2018
1,19,The Claw,8.4,679,2018
1,20,Markets,7.9,635,2018
1,21,Blue Mountains,7.5,637,2018
1,22,The Pool,8.7,772,2018
1,23,Shops,7.4,610,2018
1,24,Wagon Ride,8.3,624,2018
1,25,Taxi,8.1,613,2018
1,26,The Beach,8.6,749,2018
1,27,Pirates,8,589,2019
1,28,Grannies,8.6,798,2019
1,29,The Creek,8.9,822,2019
1,30,Fairies,7.9,614,2019
1,31,Work,7.6,545,2019
1,32,Bumpy and the Wise Old Wolfhound,9.2,861,2019
1,33,Trampoline,7.8,542,2019
1,34,The Dump,8.4,581,2019
1,35,Zoo,7.8,539,2019
1,36,Backpackers,7.7,528,2019
1,37,The Adventure,7.5,504,2019
1,38,Copycat,8.7,665,2019
1,39,The Sleepover,8.5,630,2019
1,40,Early Baby,7.8,548,2019
1,41,Mums and Dads,7.5,518,2019
1,42,Hide and Seek,7.7,500,2019
1,43,Camping,9.5,1871,2019
1,44,Mount Mumandad,7.9,520,2019
1,45,Kids,7.8,509,2019
1,46,Chickenrat,7.4,512,2019
1,47,Neighbours,7.7,489,2019
1,48,Teasing,8.3,541,2019
1,49,Asparagus,8,543,2019
1,50,Shaun,7.6,489,2019
1,51,Daddy Putdown,8.2,450,2019
1,52,Verandah Santa,8.3,478,2019
2,1,Dance Mode,8.9,836,2020
2,2,Hammerbarn,8.6,661,2020
2,3,Featherwand,8.1,541,2020
2,4,Squash,8.3,575,2020
2,5,Hairdressers,7.6,503,2020
2,6,Stumpfest,8.4,599,2020
2,7,Favourite Thing,8,508,2020
2,8,Daddy Dropoff,8.6,611,2020
2,9,Bingo,9,962,2020
2,10,Rug Island,8.8,725,2020
2,11,Charades,7.5,520,2020
2,12,Sticky Gecko,8.2,549,2020
2,13,Dad Baby,8.7,543,2020
2,14,Mum School,7.9,481,2020
2,15,Trains,7.7,466,2020
2,16,Army,8.7,718,2020
2,17,Fancy Restaurant,8.3,511,2020
2,18,Piggyback,8,468,2020
2,19,The Show,9,705,2020
2,20,Tickle Crabs,7.4,470,2020
2,21,Escape,8.8,622,2020
2,22,Bus,8.3,523,2020
2,23,Queens,7.5,452,2020
2,24,Flat Pack,9.2,972,2020
2,25,Helicopter,7.5,462,2020
2,26,Sleepytime,9.7,10650,2020
2,27,Grandad,9.2,824,2020
2,28,Seesaw,8.5,535,2020
2,29,Movies,8,545,2020
2,30,Library,7.6,485,2020
2,31,Barky Boats,8.3,531,2020
2,32,Burger Shop,7.6,440,2020
2,33,Circus,7.2,470,2020
2,34,Swim School,7.7,488,2020
2,35,Cafe,8.9,617,2020
2,36,Postman,8,449,2020
2,37,The Quiet Game,8.8,595,2020
2,38,Mr Monkeyjocks,8.2,487,2020
2,39,Double Babysitter,8.8,653,2020
2,40,Bad Mood,7.7,468,2020
2,41,Octopus,8.3,512,2020
2,42,Bin Night,8.6,591,2020
2,43,Muffin Cone,8.4,515,2020
2,44,Duck Cake,8.8,571,2020
2,45,Handstand,8.8,580,2020
2,46,Road Trip,8.2,473,2020
2,47,Ice Cream,8.1,507,2020
2,48,Dunny,7.7,462,2020
2,49,Typewriter,7.4,446,2020
2,50,Baby Race,9.5,2512,2020
2,51,Christmas Swim,8.6,487,2020
2,52,Easter,8.6,452,2021
3,1,Perfect,8.7,583,2021
3,2,Bedroom,9.1,700,2021
3,3,Obstacle Course,8.3,560,2021
3,4,Promises,8.3,507,2021
3,5,Omelette,8.4,563,2021
3,6,Born Yesterday,8.4,558,2021
3,7,Mini Bluey,8.8,675,2021
3,8,Unicorse,8.5,661,2021
3,9,Curry Quest,9,655,2021
3,10,Magic,7.5,516,2021
3,11,Chest,8.4,536,2021
3,12,Sheep Dog,8.2,494,2021
3,13,Housework,8.2,491,2021
3,14,Pass The Parcel,9.1,793,2021
3,15,Explorers,8.3,480,2021
3,16,Phones,8,461,2021
3,17,Pavlova,8.5,544,2021
3,18,Rain,9.5,1354,2021
3,19,Pizza Girls,8.1,493,2021
3,20,Driving,7.8,430,2021
3,21,Tina,7.1,505,2021
3,22,Whale Watching,8.2,496,2021
3,23,Family Meeting,8,480,2021
3,24,Faceytalk,9,756,2021
3,25,Ragdoll,8.3,478,2021
3,26,Fairytale,9.4,1025,2021
3,27,Musical Statues,8,474,2022
3,28,Stories,7.8,485,2022
3,29,Puppets,8.4,521,2022
3,30,Turtleboy,9.1,679,2022
3,31,Onesies,9.4,1134,2022
3,32,Tradies,8.8,603,2022
3,33,Granny Mobile,9.2,798,2022
3,34,Space,8.7,629,2022
3,35,Smoochy Kiss,8.3,483,2022
3,36,Dirt,8.2,507,2022
3,37,The Decider,8.6,585,2022
3,38,Cubby,8.2,450,2023
3,39,Exercise,7.9,433,2023
3,40,Relax,8.7,498,2023
3,41,Stickbird,8.9,574,2023
3,42,Show and Tell,8,406,2023
3,43,Dragon,9.3,834,2023
3,44,Wild Girls,7.1,459,2023
3,45,TV Shop,8.6,517,2023
3,46,Slide,8.6,480,2023
3,47,Cricket,9.6,2864,2023
3,48,Ghostbasket,8,426,2024
3,49,The Sign,9.7,5779,2024
3,50,Surprise!,8.6,516,2024
4,1,Bakers,7.7,95,2024
