season,episode,title,rating,votes
1,1,Pilot,8.7,6075
1,2,The Will,8,4145
1,3,The Foot,8.3,3942
1,4,Familia,8.3,3814
1,5,An Open Book,8.2,3612
1,6,The Room,8.6,3763
1,7,Brotherhood,7.9,3348
1,8,Crossroads,8,3231
1,9,Life's Too Short,8.5,3374
1,10,The New Person,8.3,3146
1,11,The Trip,8.3,3125
1,12,A Private Life,8.9,3551
1,13,"Knock, Knock",8.7,3392
2,1,In the Game,8.3,3025
2,2,"Out, Out, Brief Candle",8.2,2790
2,3,The Plan,8.2,2729
2,4,Driving Mr. Mossback,8.4,2782
2,5,The Invisible Woman,8.4,2731
2,6,In Place of Anger,8.1,2584
2,7,Back to the Garden,8,2625
2,8,It's the Most Wonderful Time of the Year,9,3282
2,9,Someone Else's Eyes,7.9,2568
2,10,The Secret,8.1,2546
2,11,The Liar and the Whore,8.3,2533
2,12,I'll Take You,9,3100
2,13,The Last Time,9.2,3384
3,1,Perfect Circles,8.2,2832
3,2,You Never Know,7.8,2430
3,3,The Eye Inside,7.7,2402
3,4,Nobody Sleeps,8.6,2753
3,5,The Trap,7.8,2366
3,6,Making Love Work,7.9,2458
3,7,Timing & Space,8,2369
3,8,"Tears, Bones and Desire",7.8,2386
3,9,The Opening,8,2307
3,10,Everyone Leaves,8.4,2435
3,11,Death Works Overtime,8.9,2727
3,12,Twilight,8.4,2469
3,13,"I'm Sorry, I'm Lost",9.2,3500
4,1,Falling into Place,9.1,3459
4,2,In Case of Rapture,7.7,2301
4,3,Parallel Play,8,2376
4,4,Can I Come Up Now?,7.7,2258
4,5,That's My Dog,8.8,3833
4,6,Terror Starts at Home,8.3,2363
4,7,The Dare,7.9,2252
4,8,Coming and Going,7.9,2240
4,9,Grinding the Corn,7.6,2246
4,10,The Black Forest,7.6,2199
4,11,Bomb Shelter,8,2227
4,12,Untitled,9.1,3220
5,1,A Coat of White Primer,8.5,2598
5,2,Dancing for Me,7.9,2411
5,3,Hold My Hand,8.2,2332
5,4,Time Flies,8.7,2710
5,5,Eat a Peach,8.1,2300
5,6,The Rainbow of Her Reasons,8.5,2490
5,7,The Silence,8,2333
5,8,Singing for Our Lives,8.7,2638
5,9,Ecotone,9.6,4797
5,10,All Alone,9.7,6776
5,11,Static,9.1,3765
5,12,Everyone's Waiting,9.9,19521
