season,episode,title,rating,votes
1,1,Apéritif,8.3,11827
1,2,Amuse-Bouche,8.1,9950
1,3,Potage,8.1,9261
1,4,Oeuf,7.7,8425
1,5,Coquilles,7.9,8576
1,6,Entrée,8.5,8382
1,7,Sorbet,8.6,8557
1,8,Fromage,9,9075
1,9,Trou Normand,8.2,7913
1,10,Buffet Froid,8.7,8278
1,11,Rôti,8.5,7820
1,12,Relevés,8.8,7962
1,13,Savoureux,9.2,9662
2,1,Kaiseki,8.8,8565
2,2,Sakizuke,9,8297
2,3,Hassun,8.6,7737
2,4,Takiawase,9.2,8498
2,5,Mukozuke,9.2,8568
2,6,Futamono,9.2,8412
2,7,Yakimono,9.2,8244
2,8,Su-zakana,8.4,7419
2,9,Shiizakana,8.5,7329
2,10,Naka-Choko,8.8,7690
2,11,Ko no Mono,8.9,7582
2,12,Tome-wan,9.2,8399
2,13,Mizumono,9.8,27698
3,1,Antipasto,8.1,8245
3,2,Primavera,7.9,7212
3,3,Secondo,7.9,6674
3,4,Aperitivo,7.8,6510
3,5,Contorno,9,7476
3,6,Dolce,8.6,6633
3,7,Digestivo,9.3,8329
3,8,The Great Red Dragon,8.5,5973
3,9,...And the Woman Clothed with the Sun,8.2,5645
3,10,...And the Woman Clothed in Sun,8.4,5696
3,11,...And the Beast from the Sea,8.5,5690
3,12,The Number of the Beast Is 666,8.8,6169
3,13,The Wrath of the Lamb,9.7,18084
