season,episode,title,rating,votes
1,1,Pilot,7.6,3277
1,2,Kryptonite,7.2,2388
1,3,Wedding,7.5,2291
1,4,Naked,7.9,2255
1,5,Cece Crashes,7.7,2058
1,6,Thanksgiving,7.7,2046
1,7,Bells,7,1952
1,8,Bad in Bed,7.4,1914
1,9,The 23rd,7.6,1889
1,10,The Story of the 50,7.6,1918
1,11,Jess & Julia,7.8,1868
1,12,The Landlord,8,2012
1,13,Valentine's Day,7.7,1808
1,14,Bully,7.3,1672
1,15,Injured,7.8,1915
1,16,Control,7.3,1643
1,17,Fancyman Part 1,7.8,1744
1,18,Fancyman Part 2,7.9,1681
1,19,Secrets,8.1,1777
1,20,Normal,7.6,1616
1,21,Kids,7.8,1678
1,22,Tomatoes,7.5,1621
1,23,Backslide,7.5,1587
1,24,See Ya,7.8,1694
2,1,Re-launch,7.3,1693
2,2,Katie,7.7,1716
2,3,Fluffer,7.6,1575
2,4,Neighbors,7.1,1565
2,5,Models,7.7,1600
2,6,Halloween,7.8,1579
2,7,Menzies,7.8,1625
2,8,Parents,7.7,1515
2,9,Eggs,7.5,1474
2,10,Bathtub,7.7,1470
2,11,Santa,8.1,1625
2,12,Cabin,7.7,1529
2,13,A Father's Love,7,1419
2,14,Pepperwood,7.9,1612
2,15,Cooler,9.1,2977
2,16,Table 34,8.1,1566
2,17,Parking Spot,8.1,1560
2,18,Tinfinity,7.7,1430
2,19,Quick Hardening Caulk,8.4,1827
2,20,Chicago,7.6,1581
2,21,First Date,7.7,1469
2,22,Bachelorette Party,7.5,1365
2,23,Virgins,8.4,1899
2,24,Winston's Birthday,8,1471
2,25,Elaine's Big Day,8.6,1889
3,1,All In,7.7,1535
3,2,Nerd,7.5,1344
3,3,Double Date,7.6,1349
3,4,The Captain,7.4,1297
3,5,The Box,7.1,1265
3,6,Keaton,7.5,1277
3,7,Coach,7.6,1306
3,8,Menus,7.3,1236
3,9,Longest Night Ever,7.4,1223
3,10,Thanksgiving III,7.3,1240
3,11,Clavado En Un Bar,7.4,1259
3,12,Basketsball,7.2,1195
3,13,Birthday,8.3,1559
3,14,Prince,8.6,2170
3,15,Exes,7.5,1223
3,16,Sister,7.2,1208
3,17,Sister II,7.1,1155
3,18,Sister III,7.2,1137
3,19,Fired Up,7.6,1142
3,20,Mars Landing,7.2,1207
3,21,Big News,7.5,1164
3,22,Dance,7.4,1136
3,23,Cruise,7.7,1173
4,1,The Last Wedding,7.6,1300
4,2,Dice,7.5,1222
4,3,Julie Berkman's Older Sister,7.2,1160
4,4,Micro,7.2,1176
4,5,Landline,7.9,1289
4,6,Background Check,8.7,2058
4,7,Goldmine,8.1,1341
4,8,Teachers,7.9,1236
4,9,Thanksgiving IV,8.1,1254
4,10,Girl Fight,7.6,1129
4,11,LAXmas,7.5,1174
4,12,Shark,7.3,1050
4,13,Coming Out,7.1,1040
4,14,Swuit,7.1,1048
4,15,The Crawl,7.6,1113
4,16,Oregon,7.4,1085
4,17,Spiderhunt,8.2,1333
4,18,Walk of Shame,7.5,1130
4,19,The Right Thing,7.3,1055
4,20,Par 5,7.3,1062
4,21,Panty Gate,7.6,1076
4,22,Clean Break,9,2120
5,1,Big Mama P,7.8,1263
5,2,What About Fred,7.2,1082
5,3,Jury Duty,7.5,1049
5,4,No Girl,7.3,1077
5,5,Bob & Carol & Nick & Schmidt,7.3,1074
5,6,Reagan,7.5,1220
5,7,Wig,7.2,1074
5,8,The Decision,7.3,1052
5,9,Heat Wave,7.3,1059
5,10,Goosebumps Walkaway,7.4,1061
5,11,The Apartment,7.3,987
5,12,D-Day,7.8,1035
5,13,"Sam, Again",7.1,1000
5,14,300 Feet,7,1012
5,15,Jeff Day,7.1,977
5,16,Helmet,7.5,971
5,17,Road Trip,7.6,1116
5,18,A Chill Day In,8.1,1165
5,19,Dress,7.2,916
5,20,Return to Sender,7.4,930
5,21,Wedding Eve,8.2,1096
5,22,Landing Gear,8.8,1488
6,1,House Hunt,7.5,1015
6,2,Hubbedy Bubby,6.4,1244
6,3,Single and Sufficient,7.1,930
6,4,Homecoming,7.5,1153
6,5,Jaipur Aviv,7.4,912
6,6,Ready,7.2,891
6,7,Last Thanksgiving,7.1,884
6,8,James Wonder,7.3,896
6,9,Es Good,7.1,872
6,10,Christmas Eve Eve,7.5,934
6,11,Raisin's Back,7.3,885
6,12,The Cubicle,7.2,844
6,13,Cece's Boys,7.3,897
6,14,The Hike,7.4,893
6,15,Glue,7.7,905
6,16,Operation: Bobcat,7.8,915
6,17,Rumspringa,7,854
6,18,Young Adult,7.5,852
6,19,Socalyalcon VI,7.5,875
6,20,Misery,7.4,865
6,21,San Diego,8.1,958
6,22,Five Stars for Beezus,9.1,1836
7,1,About Three Years Later,7.2,1071
7,2,Tuesday Meeting,7.1,895
7,3,Lillypads,7.2,884
7,4,Where the Road Goes,7.4,913
7,5,Godparents,7.2,859
7,6,Mario,7.8,896
7,7,The Curse of the Pirate Bride,7.9,962
7,8,Engram Pattersky,8.3,1374
