season,episode,title,rating,votes
1,1,The Gang Gets Racist,8.1,6436
1,2,Charlie Wants an Abortion,8.1,5710
1,3,Underage Drinking: A National Concern,8.2,5539
1,4,Charlie Has Cancer,8,5156
1,5,Gun Fever,7.8,4889
1,6,The Gang Finds a Dead Guy,8,4789
1,7,Charlie Got Molested,8.4,5103
2,1,Charlie Gets Crippled,8.4,5032
2,2,The Gang Goes Jihad,8.5,5089
2,3,Dennis and Dee Go on Welfare,9,5908
2,4,Mac Bangs Dennis' Mom,9.2,6324
2,5,Hundred Dollar Baby,8.6,5110
2,6,The Gang Gives Back,8.3,4505
2,7,The Gang Exploits a Miracle,7.9,4226
2,8,The Gang Runs for Office,7.9,4158
2,9,Charlie Goes America All Over Everybody's Ass,8.2,4240
2,10,Dennis and Dee Get a New Dad,8.5,4322
3,1,The Gang Finds a Dumpster Baby,8.5,4607
3,2,The Gang Gets Invincible,8.6,4685
3,3,Dennis and Dee's Mom Is Dead,8.2,4050
3,4,The Gang Gets Held Hostage,8.9,4991
3,5,The Aluminum Monster vs. Fatty Magoo,7.9,4018
3,6,The Gang Solves the North Korea Situation,8.3,4088
3,7,The Gang Sells Out,8.1,3784
3,8,Frank Sets Sweet Dee on Fire,8.4,4075
3,9,Sweet Dee's Dating a Retarded Person,9.2,6035
3,10,Mac Is a Serial Killer,9,4914
3,11,Dennis Looks Like a Registered Sex Offender,8.4,3866
3,12,The Gang Gets Whacked: Part 1,8.1,3641
3,13,The Gang Gets Whacked: Part 2,8.3,3672
3,14,Bums: Making a Mess All Over the City,8.5,3907
3,15,The Gang Dances Their Asses Off,8.9,4625
4,1,Mac and Dennis: Manhunters,8.4,3973
4,2,The Gang Solves the Gas Crisis,9.1,5292
4,3,America's Next Top Paddy's Billboard Model Contest,8.3,3284
4,4,Mac's Banging the Waitress,8.5,3822
4,5,Mac & Charlie Die: Part 1,9,4379
4,6,Mac & Charlie Die: Part 2,8.5,3831
4,7,Who Pooped the Bed?,8.3,4250
4,8,Paddy's Pub: The Worst Bar in Philadelphia,8.5,3772
4,9,Dennis Reynolds: An Erotic Life,8.1,3720
4,10,Sweet Dee Has a Heart Attack,9,4862
4,11,The Gang Cracks the Liberty Bell,7.6,3922
4,12,The Gang Gets Extreme: Home Makeover Edition,8.3,3793
4,13,The Nightman Cometh,9.7,10898
5,1,The Gang Exploits the Mortgage Crisis,8.3,3700
5,2,The Gang Hits the Road,9.1,4745
5,3,The Great Recession,8,3395
5,4,The Gang Gives Frank an Intervention,8.7,4104
5,5,The Waitress Is Getting Married,8.8,4017
5,6,The World Series Defense,8.3,3424
5,7,The Gang Wrestles for the Troops,8.5,3747
5,8,Paddy's Pub: Home of the Original Kitten Mittens,8.9,4151
5,9,Mac and Dennis Break Up,8.5,3617
5,10,The D.E.N.N.I.S. System,9.3,5614
5,11,Mac and Charlie Write a Movie,8,3305
5,12,The Gang Reignites the Rivalry,8.5,3472
6,1,Mac Fights Gay Marriage,7.9,3401
6,2,Dennis Gets Divorced,7.6,3215
6,3,The Gang Buys a Boat,8.9,4260
6,4,Mac's Big Break,8.1,3291
6,5,Mac and Charlie: White Trash,8.2,3350
6,6,Mac's Mom Burns Her House Down,7.6,3104
6,7,Who Got Dee Pregnant?,9.1,4419
6,8,The Gang Gets a New Member,7.7,3164
6,9,Dee Reynolds: Shaping America's Youth,8.9,3520
6,10,Charlie Kelly: King of the Rats,8.3,3305
6,11,The Gang Gets Stranded in the Woods,8.6,3466
6,12,Dee Gives Birth,8.5,3303
6,13,A Very Sunny Christmas,9.2,6312
7,1,Frank's Pretty Woman,8.6,3977
7,2,The Gang Goes to the Jersey Shore,9.2,5041
7,3,Frank Reynolds' Little Beauties,8.5,3860
7,4,Sweet Dee Gets Audited,7.9,3226
7,5,Frank's Brother,6.9,3779
