season,episode,title,rating,votes
1,0,Unaired Pilot,7.5,1847
1,1,Cartman Gets an Anal Probe,7.8,7056
1,2,Volcano,7.6,5416
1,3,Weight Gain 4000,7.5,5609
1,4,Big Gay Al's Big Gay Boat Ride,7.6,5160
1,5,An Elephant Makes Love to a Pig,7.4,4848
1,6,Death,8,5013
1,7,Pinkeye,8.3,5120
1,8,Starvin' Marvin,8.1,5027
1,9,"Mr. Hankey, the Christmas Poo",8.1,4947
1,10,Damien,7.8,4582
1,11,Tom's Rhinoplasty,7.9,4543
1,12,Mecha-Streisand,7.5,4559
1,13,Cartman's Mom Is a Dirty Slut,8.5,5234
2,1,Terrance and Phillip in Not Without My Anus,6.1,4646
2,2,Cartman's Mom is Still a Dirty Slut,8.2,4598
2,3,Ike's Wee Wee,8,4222
2,4,Chickenlover,8,4308
2,5,Conjoined Fetus Lady,7.6,4007
2,6,The Mexican Staring Frog of Southern Sri Lanka,7.5,3891
2,7,City on the Edge of Forever,7.2,3957
2,8,Summer Sucks,7.3,3724
2,9,Chef's Chocolate Salty Balls,7.5,3788
2,10,Chickenpox,7.9,3826
2,11,Roger Ebert Should Lay Off the Fatty Foods,7.5,3674
2,12,Clubhouses,7.9,3730
2,13,Cow Days,7.5,3581
2,14,Chef Aid,7.7,3696
2,15,Spookyfish,8.4,4145
2,16,Merry Christmas Charlie Manson!,8.1,3848
2,17,Gnomes,8.2,3951
2,18,Prehistoric Ice Man,7.8,3601
3,1,Rainforest Shmainforest,8.4,4458
3,2,Spontaneous Combustion,8.1,3831
3,3,The Succubus,8,3899
3,4,Jakovasaurs,6.4,3872
3,5,Tweek vs. Craig,7.6,3783
3,6,Sexual Harassment Panda,8.2,4059
3,7,Cat Orgy,7.9,3755
3,8,Two Guys Naked in a Hot Tub,8,3725
3,9,Jewbilee,7.4,3516
3,10,Korn's Groovy Pirate Ghost Mystery,7.7,3855
3,11,Chinpokomon,8.7,4704
3,12,Hooked on Monkey Fonics,8,3518
3,13,Starvin' Marvin in Space,8,3443
3,14,The Red Badge of Gayness,8.3,3699
3,15,Mr. Hankey's Christmas Classics,7.2,3542
3,16,"Are You There God? It's Me, Jesus",7.8,3318
3,17,World Wide Recorder Concert,8.1,3425
4,1,The Tooth Fairy's Tats 2000,8.2,3782
4,2,Cartman's Silly Hate Crime 2000,8.6,4049
4,3,Timmy 2000,8.1,3689
4,4,Quintuplets 2000,7.3,3316
4,5,Cartman Joins NAMBLA,9,5188
4,6,Cherokee Hair Tampons,8,3465
4,7,Chef Goes Nanners,8.2,3537
4,8,Something You Can Do with Your Finger,8,3536
4,9,Do the Handicapped Go to Hell?,8.2,3628
4,10,Probably,8.2,3481
4,11,4th Grade,8.1,3427
4,12,Trapper Keeper,8,3382
4,13,Helen Keller! The Musical,7.7,3227
4,14,Pip,6.6,3548
4,15,Fat Camp,8.4,3815
4,16,The Wacky Molestation Adventure,8.7,4102
4,17,A Very Crappy Christmas,7.4,3095
5,1,It Hits the Fan,8.3,4006
5,2,Cripple Fight,8.3,3969
5,3,Super Best Friends,8.2,3364
5,4,Scott Tenorman Must Die,9.6,12672
5,5,Terrance and Phillip: Behind the Blow,6.9,3377
5,6,Cartmanland,8.9,5110
5,7,Proper Condom Use,8.6,4075
5,8,Towelie,8.3,4140
5,9,Osama Bin Laden Has Farty Pants,7.8,3909
5,10,How to Eat with Your Butt,8,3701
5,11,The Entity,8.2,3700
5,12,Here Comes the Neighborhood,8,3541
5,13,Kenny Dies,8.8,4936
5,14,Butters' Very Own Episode,9,5554
6,1,Jared Has Aides,8,3685
6,2,Asspen,8.3,4141
6,3,Freak Strike,7.9,3439
6,4,Fun with Veal,7.9,3486
6,5,The New Terrance and Phillip Movie Trailer,8,3709
6,6,Professor Chaos,8.5,3960
6,7,The Simpsons Already Did It,8.8,4807
6,8,Red Hot Catholic Love,8.2,3721
6,9,Free Hat,8.1,3627
6,10,Bebe's Boobs Destroy Society,8.2,3787
6,11,Child Abduction Is Not Funny,8.5,3804
6,12,A Ladder to Heaven,8.7,4240
6,13,The Return of the Fellowship of the Ring to the Two Towers,9.4,7132
6,14,The Death Camp of Tolerance,8.7,4152
6,15,The Biggest Douche in the Universe,8.6,3884
6,16,My Future Self n' Me,8.6,3826
6,17,Red Sleigh Down,8,3369
7,1,Cancelled,8.4,3922
7,2,Krazy Kripples,8.3,3912
7,3,Toilet Paper,8.3,3713
7,4,I'm a Little Bit Country,8,3480
7,5,Fat Butt and Pancake Head,8.4,3986
7,6,Lil' Crime Stoppers,8.6,3881
7,7,Red Man's Greed,7.6,3283
7,8,South Park Is Gay,8.1,3722
7,9,Christian Rock Hard,9,5313
7,10,Grey Dawn,8.1,3402
7,11,Casa Bonita,9.2,6231
7,12,All About Mormons,8.9,5009
7,13,Butt Out,7.8,3435
7,14,Raisins,8.6,4001
7,15,It's Christmas in Canada,7.5,3188
8,1,Good Times with Weapons,9.2,6490
8,2,Up the Down Steroid,8.6,4140
8,3,The Passion of the Jew,8.6,4602
8,4,You Got F'd in the A,8.1,3681
8,5,AWESOM-O,9.2,6466
8,6,The Jeffersons,8.6,4324
8,7,Goobacks,8.3,4023
8,8,Douche and Turd,8.4,3799
8,9,Something Wall-Mart This Way Comes,8.6,3929
8,10,Pre-School,8.4,3761
8,11,Quest for Ratings,8.2,3508
8,12,Stupid Spoiled Whore Video Playset,8.4,3940
8,13,Cartman's Incredible Gift,8.6,3880
8,14,Woodland Critter Christmas,9.1,6146
9,1,Mr. Garrison's Fancy New Vagina,7.6,3956
9,2,"Die Hippie, Die",8.6,4267
9,3,Wing,7.4,3259
9,4,Best Friends Forever,8.5,3846
9,5,The Losing Edge,8.8,4305
9,6,The Death of Eric Cartman,9.2,5571
9,7,Erection Day,7.6,3399
9,8,Two Days Before the Day After Tomorrow,8.4,3802
9,9,Marjorine,8.8,4285
9,10,Follow That Egg,8,3213
9,11,Ginger Kids,8.8,4354
9,12,Trapped in the Closet,9.1,6317
9,13,Free Willzyx,8.1,3607
9,14,Bloody Mary,7.9,3411
10,1,The Return of Chef,8,3947
10,2,Smug Alert!,8.1,3640
10,3,Cartoon Wars: Part 1,8.7,4046
10,4,Cartoon Wars: Part 2,8.8,3935
10,5,A Million Little Fibers,6.1,4192
10,6,ManBearPig,7.9,3958
10,7,Tsst,9.1,5686
10,8,"Make Love, Not Warcraft",9.5,10559
10,9,Mystery of the Urinal Deuce,8.2,3738
10,10,Miss Teacher Bangs a Boy,8.5,4216
10,11,Hell on Earth 2006,8,3555
10,12,Go God Go,8.5,3933
10,13,Go God Go XII,8.6,3818
10,14,Stanley's Cup,7.4,4010
11,1,With Apologies to Jesse Jackson,8.9,5290
11,2,Cartman Sucks,9,5023
11,3,Lice Capades,8,3822
11,4,The Snuke,8.1,3746
11,5,Fantastic Easter Special,8.1,3550
11,6,D-Yikes!,7.6,3624
11,7,Night of the Living Homeless,8.7,4524
11,8,Le Petit Tourette,9,5040
11,9,More Crap,8.1,3891
11,10,Imaginationland,9,5552
11,11,Imaginationland: Episode II,9,4908
11,12,Imaginationland: Episode III,9,4889
11,13,Guitar Queer-o,8.4,4156
11,14,The List,8.5,4021
12,1,Tonsil Trouble,8,3829
12,2,Britney's New Look,7.1,3807
12,3,Major Boobage,8.7,4703
12,4,Canada on Strike,7.6,3435
12,5,"Eek, a Penis!",7.6,3363
12,6,Over Logging,8.5,3980
12,7,Super Fun Time,8.4,3709
12,8,The China Probrem,7.7,3660
12,9,Breast Cancer Show Ever,8.8,4196
12,10,Pandemic,8,3273
12,11,Pandemic 2: The Startling,7.8,3177
12,12,About Last Night...,7.6,3169
12,13,Elementary School Musical,7.6,3194
12,14,The Ungroundable,7.7,3166
13,1,The Ring,8.1,3801
13,2,The Coon,8.4,3954
13,3,Margaritaville,8.5,3991
13,4,"Eat, Pray, Queef",6.5,3484
13,5,Fishsticks,8.8,4999
13,6,Pinewood Derby,7.8,3267
13,7,Fatbeard,8.2,3504
13,8,Dead Celebrities,7.7,3227
13,9,Butters' Bottom Bitch,8.9,4556
13,10,W.T.F.,8.3,3433
13,11,Whale Whores,8.1,3355
13,12,The F Word,8.1,3427
13,13,Dances with Smurfs,8.1,3273
13,14,Pee,7.7,3249
14,1,Sexual Healing,7.5,3245
14,2,The Tale of Scrotie McBoogerballs,8,3470
14,3,Medicinal Fried Chicken,8.7,4420
14,4,You Have 0 Friends,8.7,4208
14,5,200,8.8,3523
14,6,201,8.8,3239
14,7,Crippled Summer,6.8,3300
14,8,Poor and Stupid,7.5,3105
14,9,It's a Jersey Thing,7.8,3342
14,10,Insheeption,8.1,3228
14,11,Coon 2: Hindsight,8.1,3131
14,12,Mysterion Rises,8.3,3208
14,13,Coon vs. Coon and Friends,8.3,3113
14,14,Crème Fraîche,8.2,3406
15,1,HUMANCENTiPAD,7.7,4054
15,2,Funnybot,6.4,3223
15,3,Royal Pudding,6.7,3139
15,4,T.M.I.,8.1,3301
15,5,Crack Baby Athletic Association,7.5,3108
15,6,City Sushi,8.1,3443
15,7,You're Getting Old,8.6,4299
15,8,Ass Burgers,8.1,3526
15,9,The Last of the Meheecans,8.1,3185
15,10,Bass to Mouth,7.5,2891
15,11,Broadway Bro Down,7.8,2939
15,12,1%,7.8,2902
15,13,A History Channel Thanksgiving,7.2,2730
15,14,The Poor Kid,7.9,2910
16,1,Reverse Cowgirl,7.7,3340
16,2,Cash for Gold,7.9,3317
16,3,Faith Hilling,7.1,3029
16,4,Jewpacabra,6.7,2894
16,5,Butterballs,7.6,3099
16,6,I Should Have Never Gone Ziplining,7.1,3718
16,7,Cartman Finds Love,8,3199
16,8,Sarcastaball,7.5,3000
16,9,Raising the Bar,8.1,3132
16,10,Insecurity,8.3,3191
16,11,Going Native,6.7,2761
16,12,A Nightmare on FaceTime,8.3,3238
16,13,A Scause for Applause,7.1,2502
