season,episode,title,rating,votes
1,1,Velma,2.7,5420
1,2,The Candy (Wo)man,2.7,4601
1,3,Velma Kai,2.8,3253
1,4,Velma Makes a List,2.8,3371
1,5,Marching Band Sleepover,3,2280
1,6,The Sins of the Fathers and Some of the Mothers,3.1,2463
1,7,Fog Fest,3,1960
1,8,A Velma in the Woods,3,2001
1,9,Family (Wo)man,3,1724
1,10,The Brains of the Operation,3.2,2037
2,1,The Mystery of Teen Romance,3.2,905
2,2,Creaky Friday,3.2,842
2,3,When Velma Met Money,3.3,831
2,4,Seancé,3.3,809
2,5,Burning Woman,3.3,794
2,6,Private Velmjamin,3.4,795
2,7,Female Utopia,3.3,782
2,8,Aman Hunt,3.4,784
2,9,The Real Villain,3.7,846
2,10,Til Death,3.4,865
2,11,This Halloween Needs to Be More Special!,4,645
