season,episode,title,rating,votes
1,1,Smoke Gets in Your Eyes,8.1,6768
1,2,Ladies Room,7.5,5097
1,3,Marriage of Figaro,7.6,4736
1,4,New Amsterdam,7.9,4510
1,5,5G,8.1,4418
1,6,Babylon,7.8,4333
1,7,Red in the Face,8,4143
1,8,The Hobo Code,8.3,4283
1,9,Shoot,8.2,4098
1,10,Long Weekend,8.2,3982
1,11,Indian Summer,8.1,3788
1,12,Nixon vs. Kennedy,9,4655
1,13,The Wheel,9,4848
2,1,For Those Who Think Young,7.6,3527
2,2,Flight 1,7.8,3416
2,3,The Benefactor,7.8,3357
2,4,Three Sundays,8.1,3358
2,5,The New Girl,8.3,3421
2,6,Maidenform,7.9,3255
2,7,The Gold Violin,8.4,3360
2,8,A Night to Remember,8.3,3291
2,9,Six Month Leave,8.5,3364
2,10,The Inheritance,7.9,3147
2,11,The Jet Set,8.3,3473
2,12,The Mountain King,8.5,3358
2,13,Meditations in an Emergency,8.9,3665
3,1,Out of Town,8.2,3233
3,2,Love Among the Ruins,7.7,3016
3,3,My Old Kentucky Home,8,3218
3,4,The Arrangements,8,3011
3,5,The Fog,8,3040
3,6,Guy Walks Into an Advertising Agency,9.1,4088
3,7,Seven Twenty Three,8.4,3108
3,8,Souvenir,7.9,2980
3,9,Wee Small Hours,8.1,2934
3,10,The Color Blue,8.3,3008
3,11,The Gypsy and the Hobo,9.2,4076
3,12,The Grown-Ups,8.9,3466
3,13,Shut the Door. Have a Seat,9.7,6830
4,1,Public Relations,8.5,3265
4,2,Christmas Comes But Once a Year,8.2,2984
4,3,The Good News,8.7,3285
4,4,The Rejected,8.2,2941
4,5,The Chrysanthemum and the Sword,8.6,3078
4,6,Waldorf Stories,8.6,3117
4,7,The Suitcase,9.7,7936
4,8,The Summer Man,8.6,3228
4,9,The Beautiful Girls,8.8,3251
4,10,Hands and Knees,8.7,2976
4,11,Chinese Wall,8.3,2782
4,12,Blowing Smoke,8.8,3037
4,13,Tomorrowland,9,3479
5,1,"A Little Kiss, Part 1",8.5,3320
5,2,"A Little Kiss, Part 2",8.4,3006
5,3,Tea Leaves,7.8,2879
5,4,Mystery Date,8.6,3140
5,5,Signal 30,9,3811
5,6,Far Away Places,9.1,4149
5,7,At the Codfish Ball,8.7,3159
5,8,Lady Lazarus,8.2,2879
5,9,Dark Shadows,8,2723
5,10,Christmas Waltz,8.2,2844
5,11,The Other Woman,9.4,4414
5,12,Commissions and Fees,9.4,4249
5,13,The Phantom,8.6,3146
6,1,"The Doorway, Part 1",7.5,2991
6,2,"The Doorway, Part 2",7.6,2804
6,3,Collaborators,7.8,2740
6,4,To Have and to Hold,8,2700
6,5,The Flood,8.2,2834
6,6,For Immediate Release,8.8,3223
6,7,Man with a Plan,7.9,2702
6,8,The Crash,8.7,3538
6,9,The Better Half,8.3,2771
6,10,A Tale of Two Cities,8.1,2613
6,11,Favors,8.7,2946
6,12,The Quality of Mercy,8.5,2653
6,13,In Care Of,9.1,3407
7,1,Time Zones,7.9,2898
7,2,A Day's Work,8.3,2782
7,3,Field Trip,8.5,2875
7,4,The Monolith,8.5,2746
7,5,The Runaways,8.5,2796
7,6,The Strategy,8.9,3203
7,7,Waterloo,9.5,4542
7,8,Severance,8.1,2875
7,9,New Business,7.8,2729
7,10,The Forecast,8.2,2728
7,11,Time & Life,8.9,2970
7,12,Lost Horizon,9,3206
7,13,The Milk and Honey Route,9.1,3507
7,14,Person to Person,9.3,5787
